Name: CCTV-15, URL: http://222.141.135.201:8888/rtp/225.1.4.15:1044, IPv_Type: ipv4, Date: None, Delay: 2664 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://121.233.142.35:8888/rtp/239.49.0.128:8000, IPv_Type: ipv4, Date: None, Delay: 4789 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-15, URL: http://222.67.40.127:8888/rtp/239.45.3.126:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-15, URL: http://222.67.40.127:8888/rtp/239.45.0.20:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-16, URL: http://183.53.109.208:9090/rtp/239.77.0.165:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-16, URL: http://183.53.109.208:9090/rtp/239.77.1.76:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-16, URL: http://113.89.247.89:4200/rtp/239.77.0.165:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-16, URL: http://113.89.247.89:4200/rtp/239.77.1.76:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-16, URL: http://122.242.208.17:8888/rtp/233.50.201.192:5140, IPv_Type: ipv4, Date: None, Delay: 5371 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-16, URL: http://27.18.232.249:9100/rtp/239.69.1.247:11124, IPv_Type: ipv4, Date: None, Delay: 5706 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-16, URL: http://221.205.180.18:8005/rtp/226.0.2.169:9264, IPv_Type: ipv4, Date: None, Delay: 7193 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-16, URL: http://223.145.224.103:8000/rtp/239.76.253.98:9000, IPv_Type: ipv4, Date: None, Delay: 5633 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-16, URL: http://223.145.224.183:8000/rtp/239.76.253.98:9000, IPv_Type: ipv4, Date: None, Delay: 4131 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-16, URL: http://36.46.67.251:4022/rtp/239.111.205.134:5140, IPv_Type: ipv4, Date: None, Delay: 4856 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-16, URL: http://121.233.142.35:8888/rtp/239.49.8.31:8000, IPv_Type: ipv4, Date: None, Delay: 4789 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-16, URL: http://222.67.40.127:8888/rtp/239.45.0.10:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-16, URL: http://222.67.40.127:8888/rtp/239.45.0.12:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-17, URL: http://183.53.109.208:9090/rtp/239.77.1.121:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-17, URL: http://113.89.247.89:4200/rtp/239.77.1.121:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-17, URL: http://106.87.51.16:8888/rtp/235.254.198.131:7980, IPv_Type: ipv4, Date: None, Delay: 4797 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-17, URL: http://111.226.67.119:9999/rtp/239.254.201.120:8144, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-17, URL: http://222.84.235.130:4022/rtp/239.81.0.228:4056, IPv_Type: ipv4, Date: None, Delay: 5811 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-17, URL: http://122.242.208.17:8888/rtp/233.50.201.35:5140, IPv_Type: ipv4, Date: None, Delay: 5371 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-17, URL: http://117.68.218.143:4022/rtp/238.1.78.178:7296, IPv_Type: ipv4, Date: None, Delay: 4434 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-17, URL: http://39.89.58.54:8888/rtp/239.253.254.168:8000, IPv_Type: ipv4, Date: None, Delay: 3807 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-17, URL: http://27.18.232.249:9100/rtp/239.69.1.152:10548, IPv_Type: ipv4, Date: None, Delay: 5706 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-17, URL: http://27.18.232.249:9100/rtp/239.69.1.153:10554, IPv_Type: ipv4, Date: None, Delay: 5706 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-17, URL: http://221.205.180.18:8005/rtp/226.0.2.170:9272, IPv_Type: ipv4, Date: None, Delay: 7193 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-17, URL: http://223.145.224.103:8000/rtp/239.76.252.238:9000, IPv_Type: ipv4, Date: None, Delay: 5633 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-17, URL: http://223.145.224.183:8000/rtp/239.76.252.238:9000, IPv_Type: ipv4, Date: None, Delay: 4131 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-17, URL: http://36.46.67.251:4022/rtp/239.112.205.211:5140, IPv_Type: ipv4, Date: None, Delay: 4856 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-17, URL: http://222.141.135.201:8888/rtp/225.1.4.226:2506, IPv_Type: ipv4, Date: None, Delay: 2664 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-17, URL: http://222.141.135.201:8888/rtp/225.1.4.227:2507, IPv_Type: ipv4, Date: None, Delay: 2664 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-17, URL: http://121.233.142.35:8888/rtp/239.49.8.52:9810, IPv_Type: ipv4, Date: None, Delay: 4789 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-17, URL: http://222.67.40.127:8888/rtp/239.45.3.251:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-17, URL: http://222.67.40.127:8888/rtp/239.45.3.52:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: 世界地理, URL: http://183.53.109.208:9090/rtp/239.253.43.24:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 世界地理, URL: http://183.53.109.208:9090/rtp/239.253.43.7:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 世界地理, URL: http://113.225.141.251:8888/rtp/232.0.0.63:1234, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 世界地理, URL: http://113.89.247.89:4200/rtp/239.253.43.24:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 世界地理, URL: http://113.89.247.89:4200/rtp/239.253.43.7:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 世界地理, URL: http://106.87.51.16:8888/rtp/235.254.196.103:7980, IPv_Type: ipv4, Date: None, Delay: 4797 ms, Speed: 0.02 M/s, Resolution: None
Name: 世界地理, URL: http://111.226.67.119:9999/rtp/239.254.200.102:6236, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 世界地理, URL: http://111.226.67.119:9999/rtp/239.254.201.226:7254, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 世界地理, URL: http://27.18.232.249:9100/rtp/239.69.1.91:10186, IPv_Type: ipv4, Date: None, Delay: 5706 ms, Speed: 0.01 M/s, Resolution: None
Name: 世界地理, URL: http://221.205.180.18:8005/rtp/226.0.2.222:9688, IPv_Type: ipv4, Date: None, Delay: 7193 ms, Speed: 0.01 M/s, Resolution: None
Name: 世界地理, URL: http://223.145.224.103:8000/rtp/239.76.254.57:9000, IPv_Type: ipv4, Date: None, Delay: 5633 ms, Speed: 0.01 M/s, Resolution: None
Name: 世界地理, URL: http://223.145.224.183:8000/rtp/239.76.254.57:9000, IPv_Type: ipv4, Date: None, Delay: 4131 ms, Speed: 0.01 M/s, Resolution: None
Name: 世界地理, URL: http://36.46.67.251:4022/rtp/239.111.205.71:5140, IPv_Type: ipv4, Date: None, Delay: 4856 ms, Speed: 0.03 M/s, Resolution: None
Name: 世界地理, URL: http://180.212.220.100:8888/rtp/225.1.2.171:5002, IPv_Type: ipv4, Date: None, Delay: 2208 ms, Speed: 0.01 M/s, Resolution: None
Name: 世界地理, URL: http://121.233.142.35:8888/rtp/239.49.8.87:8000, IPv_Type: ipv4, Date: None, Delay: 4789 ms, Speed: 0.03 M/s, Resolution: None
Name: 世界地理, URL: http://222.67.40.127:8888/rtp/239.45.0.46:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: 风云剧场, URL: http://183.53.109.208:9090/rtp/239.253.43.26:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 风云剧场, URL: http://183.53.109.208:9090/rtp/239.253.43.16:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 风云剧场, URL: http://113.225.141.251:8888/rtp/232.0.0.45:1234, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 风云剧场, URL: http://113.89.247.89:4200/rtp/239.253.43.26:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 风云剧场, URL: http://113.89.247.89:4200/rtp/239.253.43.16:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 风云剧场, URL: http://106.87.51.16:8888/rtp/235.254.196.106:7980, IPv_Type: ipv4, Date: None, Delay: 4797 ms, Speed: 0.02 M/s, Resolution: None
Name: 风云剧场, URL: http://111.226.67.119:9999/rtp/239.254.200.94:6228, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 风云剧场, URL: http://111.226.67.119:9999/rtp/239.254.201.219:7257, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 风云剧场, URL: http://221.205.180.18:8005/rtp/226.0.2.227:9728, IPv_Type: ipv4, Date: None, Delay: 7193 ms, Speed: 0.01 M/s, Resolution: None
Name: 风云剧场, URL: http://223.145.224.103:8000/rtp/239.76.254.50:9000, IPv_Type: ipv4, Date: None, Delay: 5633 ms, Speed: 0.01 M/s, Resolution: None
Name: 风云剧场, URL: http://223.145.224.183:8000/rtp/239.76.254.50:9000, IPv_Type: ipv4, Date: None, Delay: 4131 ms, Speed: 0.01 M/s, Resolution: None
Name: 风云剧场, URL: http://36.46.67.251:4022/rtp/239.111.205.66:5140, IPv_Type: ipv4, Date: None, Delay: 4856 ms, Speed: 0.03 M/s, Resolution: None
Name: 风云剧场, URL: http://180.212.220.100:8888/rtp/225.1.2.174:5002, IPv_Type: ipv4, Date: None, Delay: 2208 ms, Speed: 0.01 M/s, Resolution: None
Name: 风云剧场, URL: http://121.233.142.35:8888/rtp/239.49.8.89:8000, IPv_Type: ipv4, Date: None, Delay: 4789 ms, Speed: 0.03 M/s, Resolution: None
Name: 风云剧场, URL: http://222.67.40.127:8888/rtp/239.45.0.50:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: 第一剧场, URL: http://183.53.109.208:9090/rtp/239.253.43.28:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 第一剧场, URL: http://183.53.109.208:9090/rtp/239.253.43.15:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 第一剧场, URL: http://113.225.141.251:8888/rtp/232.0.0.29:1234, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 第一剧场, URL: http://113.89.247.89:4200/rtp/239.253.43.28:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 第一剧场, URL: http://113.89.247.89:4200/rtp/239.253.43.15:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 第一剧场, URL: http://106.87.51.16:8888/rtp/235.254.196.107:7980, IPv_Type: ipv4, Date: None, Delay: 4797 ms, Speed: 0.02 M/s, Resolution: None
Name: 第一剧场, URL: http://111.226.67.119:9999/rtp/239.254.200.93:6227, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 第一剧场, URL: http://111.226.67.119:9999/rtp/239.254.201.218:7258, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 第一剧场, URL: http://27.18.232.249:9100/rtp/239.69.1.74:10084, IPv_Type: ipv4, Date: None, Delay: 5706 ms, Speed: 0.01 M/s, Resolution: None
Name: 第一剧场, URL: http://221.205.180.18:8005/rtp/226.0.2.221:9680, IPv_Type: ipv4, Date: None, Delay: 7193 ms, Speed: 0.01 M/s, Resolution: None
Name: 第一剧场, URL: http://223.145.224.103:8000/rtp/239.76.254.49:9000, IPv_Type: ipv4, Date: None, Delay: 5633 ms, Speed: 0.01 M/s, Resolution: None
Name: 第一剧场, URL: http://223.145.224.183:8000/rtp/239.76.254.49:9000, IPv_Type: ipv4, Date: None, Delay: 4131 ms, Speed: 0.01 M/s, Resolution: None
Name: 第一剧场, URL: http://36.46.67.251:4022/rtp/239.111.205.65:5140, IPv_Type: ipv4, Date: None, Delay: 4856 ms, Speed: 0.03 M/s, Resolution: None
Name: 第一剧场, URL: http://180.212.220.100:8888/rtp/225.1.2.175:5002, IPv_Type: ipv4, Date: None, Delay: 2208 ms, Speed: 0.01 M/s, Resolution: None
Name: 第一剧场, URL: http://121.233.142.35:8888/rtp/239.49.8.94:8000, IPv_Type: ipv4, Date: None, Delay: 4789 ms, Speed: 0.03 M/s, Resolution: None
Name: 第一剧场, URL: http://222.67.40.127:8888/rtp/239.45.0.51:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: 怀旧剧场, URL: http://183.53.109.208:9090/rtp/239.253.43.25:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 怀旧剧场, URL: http://183.53.109.208:9090/rtp/239.253.43.5:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 怀旧剧场, URL: http://113.225.141.251:8888/rtp/232.0.0.38:1234, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 怀旧剧场, URL: http://113.89.247.89:4200/rtp/239.253.43.25:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 怀旧剧场, URL: http://113.89.247.89:4200/rtp/239.253.43.5:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 怀旧剧场, URL: http://106.87.51.16:8888/rtp/235.254.196.105:7980, IPv_Type: ipv4, Date: None, Delay: 4797 ms, Speed: 0.02 M/s, Resolution: None
Name: 怀旧剧场, URL: http://111.226.67.119:9999/rtp/239.254.200.95:6229, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 怀旧剧场, URL: http://111.226.67.119:9999/rtp/239.254.201.220:7256, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 怀旧剧场, URL: http://27.18.232.249:9100/rtp/239.69.1.89:10174, IPv_Type: ipv4, Date: None, Delay: 5706 ms, Speed: 0.01 M/s, Resolution: None
Name: 怀旧剧场, URL: http://221.205.180.18:8005/rtp/226.0.2.224:9704, IPv_Type: ipv4, Date: None, Delay: 7193 ms, Speed: 0.01 M/s, Resolution: None
Name: 怀旧剧场, URL: http://223.145.224.103:8000/rtp/239.76.254.53:9000, IPv_Type: ipv4, Date: None, Delay: 5633 ms, Speed: 0.01 M/s, Resolution: None
Name: 怀旧剧场, URL: http://223.145.224.183:8000/rtp/239.76.254.53:9000, IPv_Type: ipv4, Date: None, Delay: 4131 ms, Speed: 0.01 M/s, Resolution: None
Name: 怀旧剧场, URL: http://36.46.67.251:4022/rtp/239.111.205.67:5140, IPv_Type: ipv4, Date: None, Delay: 4856 ms, Speed: 0.03 M/s, Resolution: None
Name: 怀旧剧场, URL: http://180.212.220.100:8888/rtp/225.1.2.173:5002, IPv_Type: ipv4, Date: None, Delay: 2208 ms, Speed: 0.01 M/s, Resolution: None
Name: 怀旧剧场, URL: http://121.233.142.35:8888/rtp/239.49.8.91:8000, IPv_Type: ipv4, Date: None, Delay: 4789 ms, Speed: 0.03 M/s, Resolution: None
Name: 怀旧剧场, URL: http://222.67.40.127:8888/rtp/239.45.0.49:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: 兵器科技, URL: http://183.53.109.208:9090/rtp/239.253.43.18:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 兵器科技, URL: http://183.53.109.208:9090/rtp/239.253.43.9:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 兵器科技, URL: http://113.225.141.251:8888/rtp/232.0.0.58:1234, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 兵器科技, URL: http://113.89.247.89:4200/rtp/239.253.43.18:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 兵器科技, URL: http://113.89.247.89:4200/rtp/239.253.43.9:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 兵器科技, URL: http://106.87.51.16:8888/rtp/235.254.196.98:7980, IPv_Type: ipv4, Date: None, Delay: 4797 ms, Speed: 0.02 M/s, Resolution: None
Name: 兵器科技, URL: http://111.226.67.119:9999/rtp/239.254.200.101:6235, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 兵器科技, URL: http://111.226.67.119:9999/rtp/239.254.201.225:7249, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 兵器科技, URL: http://27.18.232.249:9100/rtp/239.69.1.79:10114, IPv_Type: ipv4, Date: None, Delay: 5706 ms, Speed: 0.01 M/s, Resolution: None
Name: 兵器科技, URL: http://221.205.180.18:8005/rtp/226.0.2.223:9696, IPv_Type: ipv4, Date: None, Delay: 7193 ms, Speed: 0.01 M/s, Resolution: None
Name: 兵器科技, URL: http://223.145.224.103:8000/rtp/239.76.254.59:9000, IPv_Type: ipv4, Date: None, Delay: 5633 ms, Speed: 0.01 M/s, Resolution: None
Name: 兵器科技, URL: http://223.145.224.183:8000/rtp/239.76.254.59:9000, IPv_Type: ipv4, Date: None, Delay: 4131 ms, Speed: 0.01 M/s, Resolution: None
Name: 兵器科技, URL: http://36.46.67.251:4022/rtp/239.111.205.74:5140, IPv_Type: ipv4, Date: None, Delay: 4856 ms, Speed: 0.03 M/s, Resolution: None
Name: 兵器科技, URL: http://180.212.220.100:8888/rtp/225.1.2.166:5002, IPv_Type: ipv4, Date: None, Delay: 2208 ms, Speed: 0.01 M/s, Resolution: None
Name: 兵器科技, URL: http://121.233.142.35:8888/rtp/239.49.8.88:8000, IPv_Type: ipv4, Date: None, Delay: 4789 ms, Speed: 0.03 M/s, Resolution: None
Name: 兵器科技, URL: http://222.67.40.127:8888/rtp/239.45.0.45:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: 兵器科技, URL: http://222.67.40.127:8888/rtp/239.45.1.74:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://183.53.109.208:9090/rtp/239.77.1.19:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://183.53.109.208:9090/rtp/239.77.1.152:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://183.53.109.208:9090/rtp/239.77.0.84:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://183.53.109.208:9090/rtp/239.77.0.166:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://113.225.141.251:8888/rtp/232.0.0.130:1234, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://113.89.247.89:4200/rtp/239.77.1.19:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://113.89.247.89:4200/rtp/239.77.1.152:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://113.89.247.89:4200/rtp/239.77.0.84:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://113.89.247.89:4200/rtp/239.77.0.166:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://106.87.51.16:8888/rtp/235.254.196.204:1088, IPv_Type: ipv4, Date: None, Delay: 4797 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://106.87.51.16:8888/rtp/235.254.198.37:1424, IPv_Type: ipv4, Date: None, Delay: 4797 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://111.226.67.119:9999/rtp/239.254.200.56:8048, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://222.84.235.130:4022/rtp/239.81.0.104:4056, IPv_Type: ipv4, Date: None, Delay: 5811 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://222.84.235.130:4022/rtp/239.81.0.36:4056, IPv_Type: ipv4, Date: None, Delay: 5811 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://122.242.208.17:8888/rtp/233.50.201.102:5140, IPv_Type: ipv4, Date: None, Delay: 5371 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://117.68.218.143:4022/rtp/238.1.78.161:7160, IPv_Type: ipv4, Date: None, Delay: 4434 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://113.65.7.94:8888/rtp/239.255.40.52:8208, IPv_Type: ipv4, Date: None, Delay: 7126 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://39.89.58.54:8888/rtp/239.253.254.90:8000, IPv_Type: ipv4, Date: None, Delay: 3807 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://27.18.232.249:9100/rtp/239.254.96.140:8914, IPv_Type: ipv4, Date: None, Delay: 5706 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://27.18.232.249:9100/rtp/239.254.96.22:8106, IPv_Type: ipv4, Date: None, Delay: 5706 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://221.205.180.18:8005/rtp/226.0.2.146:9080, IPv_Type: ipv4, Date: None, Delay: 7193 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://223.145.224.103:8000/rtp/239.76.252.189:9000, IPv_Type: ipv4, Date: None, Delay: 5633 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://223.145.224.183:8000/rtp/239.76.252.189:9000, IPv_Type: ipv4, Date: None, Delay: 4131 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://36.46.67.251:4022/rtp/239.112.205.66:5140, IPv_Type: ipv4, Date: None, Delay: 4856 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://222.141.135.201:8888/rtp/225.1.4.166:1207, IPv_Type: ipv4, Date: None, Delay: 2664 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://222.141.135.201:8888/rtp/225.1.4.30:1059, IPv_Type: ipv4, Date: None, Delay: 2664 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://180.212.220.100:8888/rtp/225.1.1.116:5002, IPv_Type: ipv4, Date: None, Delay: 2208 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://121.233.142.35:8888/rtp/239.49.8.13:9422, IPv_Type: ipv4, Date: None, Delay: 4789 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://222.67.40.127:8888/rtp/239.45.3.230:5140, IPv_Type: ipv4, Date: None, Delay: 3748 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://114.243.196.19:4022/rtp/239.3.1.142:8048, IPv_Type: ipv4, Date: None, Delay: 4738 ms, Speed: 0.00 M/s, Resolution: None
Name: 浙江卫视, URL: http://183.53.109.208:9090/rtp/239.77.1.33:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://183.53.109.208:9090/rtp/239.77.1.150:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://183.53.109.208:9090/rtp/239.77.0.89:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://183.53.109.208:9090/rtp/239.77.0.125:5146, IPv_Type: ipv4, Date: None, Delay: 2899 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://113.225.141.251:8888/rtp/232.0.0.123:1234, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 浙江卫视, URL: http://113.89.247.89:4200/rtp/239.77.1.33:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 浙江卫视, URL: http://113.89.247.89:4200/rtp/239.77.1.150:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 浙江卫视, URL: http://113.89.247.89:4200/rtp/239.77.0.89:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 浙江卫视, URL: http://113.89.247.89:4200/rtp/239.77.0.125:5146, IPv_Type: ipv4, Date: None, Delay: 2164 ms, Speed: 0.01 M/s, Resolution: None
Name: 浙江卫视, URL: http://106.87.51.16:8888/rtp/235.254.198.18:1348, IPv_Type: ipv4, Date: None, Delay: 4797 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://111.226.67.119:9999/rtp/239.254.200.53:8036, IPv_Type: ipv4, Date: None, Delay: 4895 ms, Speed: 0.01 M/s, Resolution: None
